abur0001.xml,001,Κύριε,grc,0,"<w  xml:id=""abur0001-001"" xml:lang=""grc""><expan><abbr>Κ</abbr><ex>ύρι</ex><abbr>ε</abbr></expan></w>"
abur0001.xml,002,Ἰησοῦ,grc,0,"<w  xml:id=""abur0001-002"" xml:lang=""grc""><expan><abbr>Ἰ</abbr><ex>ησο</ex><abbr>ῦ</abbr></expan></w>"
abur0001.xml,003,Χριστέ,grc,0,"<w  xml:id=""abur0001-003"" xml:lang=""grc""><expan><abbr>Χ</abbr><ex>ριστ</ex><abbr>έ</abbr></expan></w>"
abur0001.xml,004,μνήσθητι,grc,0,"<w  xml:id=""abur0001-004"" xml:lang=""grc"">μνήσθητι</w>"
abur0001.xml,005,τοῦ,grc,0,"<w  xml:id=""abur0001-005"" xml:lang=""grc"">το<supplied reason=""lost"">ῦ</supplied></w>"
abur0001.xml,006,δούλου,grc,0,"<w  xml:id=""abur0001-006"" xml:lang=""grc""><supplied reason=""lost"">δούλου</supplied></w>"
abur0001.xml,007,σου,grc,0,"<w  xml:id=""abur0001-007"" xml:lang=""grc""><supplied reason=""lost"">σου</supplied></w>"
abur0001.xml,010,τοῦ,grc,0,"<w  xml:id=""abur0001-010"" xml:lang=""grc""><supplied reason=""lost"">τοῦ</supplied></w>"
abur0001.xml,011,πρεσβυτέρου,grc,0,"<w  xml:id=""abur0001-011"" xml:lang=""grc"">πρε<supplied reason=""undefined"">σβυτέρου</supplied></w>"
abur0001.xml,012,καί,grc,0,"<w  xml:id=""abur0001-012"" xml:lang=""grc""><supplied reason=""undefined"">καί</supplied></w>"
abur0001.xml,013,πάντων,grc,0,"<w  xml:id=""abur0001-013"" xml:lang=""grc""><supplied reason=""undefined"">π</supplied>άντων</w>"
abur0001.xml,014,τῶν,grc,0,"<w  xml:id=""abur0001-014"" xml:lang=""grc""><supplied reason=""undefined"">τῶν</supplied></w>"
abur0001.xml,015,προσκυνούντων,grc,0,"<w  xml:id=""abur0001-015"" xml:lang=""grc""><supplied reason=""undefined"">π</supplied>ροσκυνούντων</w>"
abur0001.xml,016,ἐν,grc,0,"<w  xml:id=""abur0001-016"" xml:lang=""grc"">ἐν</w>"
